PromptIndex,Latency(s),Energy(J),Tokens,EnergyPerToken
1,16.33638834953308,3693.775,1637,2.2564294441050703
2,15.611124515533447,3652.066999999999,1566,2.332098978288633
3,13.314885377883911,3094.1559999999995,1318,2.347614567526555
4,18.83743667602539,4474.591000000001,1922,2.3280910509885544
5,16.191359758377075,3768.29,1631,2.31041692213366
6,17.524274349212646,4123.574999999999,1754,2.3509549600912196
7,11.106802463531494,2540.857999999999,1088,2.3353474264705874
8,15.394023656845093,3588.5000000000005,1450,2.4748275862068967
9,23.359085083007812,5520.676999999999,2366,2.333337700760777
10,14.025200843811035,3259.646999999999,1391,2.343383896477354
11,15.568066120147705,3638.603,1545,2.35508284789644
12,17.778507471084595,4196.464999999998,1790,2.3443938547486023
13,15.97548532485962,3743.2140000000013,1589,2.355704216488358
14,13.427199363708496,3132.6410000000014,1336,2.3447911676646718
15,22.404690265655518,5297.165000000001,2285,2.3182341356673963
16,28.17712688446045,6694.8049999999985,2857,2.3432989149457466
17,12.925801992416382,3008.4419999999996,1265,2.3782150197628456
18,18.492860794067383,4342.101,1861,2.333208490059108
19,16.191417932510376,3807.9989999999984,1633,2.3319038579301887
20,15.49743103981018,3594.9180000000015,1550,2.319301935483872
21,20.65827989578247,4825.910999999997,1973,2.4459761784085137
22,18.762306451797485,4398.581,1888,2.3297568855932203
23,14.482082843780518,3385.7689999999993,1439,2.3528624044475324
24,15.878731727600098,3719.632,1590,2.3393911949685533
25,27.742650032043457,6617.204999999999,2829,2.3390615058324493
26,11.910902738571167,2745.327,1163,2.360556319862425
27,14.982711553573608,3483.0420000000013,1502,2.318936085219708
28,22.558499336242676,5279.970000000002,2238,2.359235924932977
29,18.34566354751587,4321.9169999999995,1864,2.3186249999999995
30,18.757970809936523,4405.688999999999,1879,2.344698775944651
31,15.32516360282898,3595.612,1518,2.368650856389987
32,17.363818645477295,4094.066999999999,1749,2.3408044596912516
33,16.328355073928833,3801.4089999999997,1644,2.3122925790754256
34,16.384685277938843,3820.344,1651,2.3139576014536645
35,17.03128981590271,4011.6749999999997,1720,2.3323691860465114
36,18.345170497894287,4318.141,1836,2.3519286492374727
37,18.165535926818848,4253.956,1839,2.313189777052746
38,12.858197212219238,2983.1140000000005,1278,2.3342050078247265
39,23.888253927230835,5624.352,2368,2.3751486486486484
40,13.876762628555298,3227.440999999998,1391,2.320230769230768
41,11.516467332839966,2671.625999999999,1139,2.345589113257242
42,14.492602586746216,3373.0530000000012,1462,2.3071497948016426
43,19.045674562454224,4422.674999999999,1914,2.3106974921630092
44,18.228505611419678,4293.244999999999,1842,2.3307519001085772
45,13.460997343063354,3126.0030000000006,1328,2.3539179216867474
46,19.729780673980713,4658.112,2007,2.320932735426009
47,15.046547412872314,3511.4479999999994,1519,2.311684002633311
48,19.31103801727295,4544.072999999999,1938,2.344722910216718
49,16.647390604019165,3867.87,1636,2.364223716381418
50,20.568533420562744,4833.256999999998,2090,2.312563157894736
